id,text,Label,Model_classification
570,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     



 this bug report affects these traffic control components

 automation  traffic monitor integration tests github action

 current behavior

the trafic monitor integration tests github action shows
go
traffic monitor error   failed to write crconfig backup file open opttrafficmonitorcrconfigbackup no such file or directory

many times even when the gha passes for example in  the error shows up  times

 expected behavior

we should have that error

 steps to reproduce
 if the current behavior is a bug please provide the steps to reproduce and
include the applicable tc version

see the run integration tests step of the tm integration test gha",Not_TD,Not_TD
571," this feature request affects these traffic control components

 traffic monitor

 description
currently the tchealthclient is using the traffic monitor apicachestatuses endpoint to find and mark down unhealthy parents  this endpoint it turns out is for local tm state and may not reflect the state as reached by consensus of all tms  the healthclient is being switched to use the publishcrstates endpoint instead

however the publishcrstates endpoint lacks the status field that is available in the apicachestatuses endpoint  this field was logged by the healthclient so that it may be understood why the parent was marked down ie the health threshold that triggered the markdown  it would be invaluable to continue this logging if the field could be added to the publishcrstates endpoint or a query parameter that would let the client ask for the field as part of the response  querying both endpoints is not desirable

also a date time field should be added to the publishcrstates endpoint response that shows when the health monitor last polled the cache  this could also be added to the response only when requested with a query parameter

example status information from apicachestatuses

 reported  availablebandwidthinkbps too low   
 reported  available
 reported  querytime too high   

possible new struct layout see libgotccrstatsgo

type isavailable struct  
        isavailable bool  
         bool
         bool   
        status string  new field status and health threshold reason when unavailable
        lasthmpoll timetime  new field last health monitor poll 



",Not_TD,TD
572,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     



 this improvement request usability performance tech debt etc affects these traffic control components

 traffic router

 current behavior

tr defaults to using to api  if it doesnt have any profile parameters specifying which api urls to use

 new behavior

tr should default to using to api  if it doesnt have any profile parameters specifying which api urls to use
",Not_TD,TD
573,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     



 this improvement request usability performance tech debt etc affects these traffic control components

 traffic monitor

 current behavior

tm uses to api  and will fall back to  in case  is unavailable

 new behavior

tm should use to api  once stable and fall back to  in case  is unavailable
",Not_TD,Not_TD
574," this bug report affects these traffic control components
 automation ansible 

 current behavior

the ldapconf file is rendered based on the template and ldap variables when the trafficops role is run the toldapsetup boolean variable is not used to determine if the config file should be rendered or not  it seems that traffic ops golang   and maybe older versions  will read the ldapconf file regardless of if the ldapconf path is defined in cdnconf for perl backwards compatibility 

when running the playbook without defining any of the ldap variables  eg toldaphostname  i end up with a ldapconf file like this


cat opttrafficopsappconfldapconf

   adminpass  
   searchbase  
   admindn  
   host  
   searchquery  
   insecure  



because that file is in the default conf directory traffic ops golang will read it on service start this gives the following error

mar    trafficops loading config parsing ldap conf  json cannot unmarshal number into go struct field configldapinsecure of type bool

im unsure what the array of numbers means in the error message

when i alter the toldapinsecure in infrastructureansiblerolestrafficopsdefaultsmainyml to be a bool instead of a number the error changes to

mar    trafficops loading config ldap conf missing adminpass field

in both situtations the daemon does not start

i think the ldapconf file should not be rendered in all situation by infrastructureansiblerolestrafficopstaskstrafficopsyml and a conditional should be used instead

 expected behavior

the trafficops role when using default ldap config should allow the daemon to start 

 steps to reproduce

dont set any ldap variables so the defaults are used and then run the trafficops playbook 

",Not_TD,TD
575," this bug report affects these traffic control components
 traffic control cache config  formerly ort

 current behavior

when running  apply in badass mode on a new edge system we are seeing errors regarding the creation of directories required for config files  ssl files for example


error   unable to create the directory opttrafficserveretctrafficserverdscp for 
error   unable to create the directory opttrafficserveretctrafficserverssl for 


the transfer of the config files mentioned above was aborted so we ended up with an invalid traffic server config directory  an ssl key file mentioned in sslmulticertconfig that was not on the system 

the directory in both cases above were created correctly and any subsequent config files placed into those folders worked as expected

running the  apply with the same args a second time corrected the issue copied the missing files and gave us a valid trafficserver config directory

looking at the code it appears the domkdirwithowner function will not return true even if the directory creation worked correctly





 expected behavior

traffic server config should be valid after the  apply run has completed

 steps to reproduce

a cache config in traffic ops  that includes ssl certs  being applied to a freshly installed cache server should reproduce this issue on the first runs of  apply     

if you need my config i can work on redecting the secure stuff and can send it over

",Not_TD,TD
576,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     


with the  milestone api  will become unstable and api  will now be stable this should be documented as well as the necessary messages for any api endpoints that are not used by api 


 this improvement request usability performance tech debt etc affects these traffic control components


 documentation


 current behavior

documentation does not include these messages

 new behavior

before the new release occurs these changes should be documented
",Not_TD,TD
577,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     



 this improvement request usability performance tech debt etc affects these traffic control components


 traffic ops maybe
 traffic router


 current behavior


currently the watchers in traffic router like letsencryptdnschallengewatcher and federationswatcher have the traffic ops api version hard coded 

 new behavior


this should be updated to be a parameter so a new deployment isnt required to change api versions the new behavior should just use a changeable api version instead of the hardcoded one
",Not_TD,TD
578,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     



 this improvement request usability performance tech debt etc affects these traffic control components


 traffic router


 current behavior


currently all of the watchers in traffic router are turned on all the time usually this is preferred but for things like the letsencryptdnschallengewatcher it would be good to have the option to turn it on  off so it isnt watching in a system that doesnt use the lets encrypt functionality

 new behavior


watchers in traffic router can be turned on  off with default to on
",Not_TD,Not_TD
579,"related to  but somewhat of a bigger deal because using one endpoint can cause the other to give back a representation that cant be passed validly back to that same endpoint

 this bug report affects these traffic control components
 traffic ops

 current behavior
the fields email and fullname are not allowed to be blank missing or null in put or post requests to usersid and users respectively but are allowed to be any of those things in put requests to usercurrent so you can put your user in a state where it cant be updated via put usersid without fixing preexisting issues which could cause problems in a situation where there isnt a human around to intervene

also a put request to usercurrent because it incorrectly behaves more like a patch doesnt require other fields  role id username and tenantidtenantid whereas users does thats not as big a deal though because it leaves them unchanged when not specified

 expected behavior
our users api should make sense

 steps to reproduce
edit yourself to have a null fullname then try to update your  using a put request to users",Not_TD,TD
580,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     



 this improvement request usability performance tech debt etc affects these traffic control components

 traffic control cache config  formerly ort


 current behavior

in a mso ds if you have a cachegroup mid that has an offline primary parent org and an online secondary parent org  assumes that no parent exists and hence generates the parent config without anything in it 

 new behavior


 should log an error warning noting that the primary org parent was offline and then should go ahead and try the secondary parent and update the parent config accordingly",Not_TD,TD
581," this bug report affects these traffic control components
 traffic ops

 current behavior
if no server exists with id  then a post request to  results in a  internal server error response

 expected behavior
when a requested uri doesnt exist the response code should be  not found

 steps to reproduce
 topost kp serversiddeliveryservicesreplacefalse  where id doesnt exist",Not_TD,Not_TD
582," this bug report affects these traffic control components
 traffic ops

 current behavior
if no server exists with id  then a post request to  results in a  internal server error response

 expected behavior
when a requested uri doesnt exist the response code should be  not found

 steps to reproduce
 topost kp serversiddeliveryservicesreplacefalse  where id doesnt exist",Not_TD,Not_TD
583,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     



 this improvement request usability performance tech debt etc affects these traffic control components

 traffic router

 current behavior

tr defaults to using to api  if it doesnt have any profile parameters specifying which api urls to use

 new behavior

tr should default to using to api  if it doesnt have any profile parameters specifying which api urls to use
",Not_TD,Not_TD
584," this bug report affects these traffic control components
 traffic control cache config  formerly ort

 current behavior
 calculates the incorrect number for a delivery services maxoriginconnections when generating headerrewrite configs it is only using the number of caches in the same cachegroup as the given server rather than all caches at the same tier of the topology ie in a  topology  edgemid  it should be using the number of all caches in the mid tier

 expected behavior
for dses that use a topology  should calculate a servers maxoriginconnections based upon the number of all caches in the last tier rather than only caches in that servers same cachegroup

 steps to reproduce
 if the current behavior is a bug please provide the steps to reproduce and
include the applicable tc version

create a topology with more than one cachegroup in the last tier create a ds with maxoriginconnections   and assign it to that topology queue updates on the dss cdn observe that the generated maxoriginconnections option in the hdrrwlastconfig file for a given cache is calculated based on the number of caches in that cachegroup rather than all cachegroups at that tier
",Not_TD,TD
585,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the traffic control slack 
or traffic control mailing lists 
 before submitting please search github for a similar issue or pr


 im submitting a 


  new feature  enhancement request


 traffic control components affected 

  traffic ops
  traffic portal

 current behavior

currently if the max origin connections field is set in to it is only used to determine connections per server for dss that do not use mids 

 new behavior

if the max origin connections field is set traffic ops should automatically calculate the number of connections per edge or mids for a ds   this should be based on the amount of reported caches

 minimal reproduction of the problem with instructions

if you can illustrate your feature request better with an example please
provide the steps to reproduce and include the applicable tc version
if not feel free to delete this section


 anything else

eg additional context related issues suggestions about how to approach feel
free to delete this section



    licensed to the apache software foundation asf under one
    or more contributor license agreements  see the notice file
    distributed with this work for additional information
    regarding copyright ownership  the asf licenses this file
    to you under the apache license version  the
    license you may not use this file except in compliance
    with the license  you may obtain a copy of the license at

    

    unless required by applicable law or agreed to in writing
    software distributed under the license is distributed on an
    as is basis without warranties or conditions of any
    kind either express or implied  see the license for the
    specific language governing permissions and limitations
    under the license

",Not_TD,Not_TD
586,"
 this improvement request usability performance tech debt etc affects these traffic control components
 traffic control cache config  formerly ort

 current behavior
when  tries to install packages the yum cache might not be updated and sometime fails

example


error processing packages package  is not available to install error executing usrbinyum error no matching packages to list


 new behavior

a yum clean all should be run before attempting to install packages this would force a yum cache refresh and give us a better chance to succeed on package installation 
",Not_TD,Not_TD
587," traffic control cache config  formerly ort

 current behavior

ats  deprecated  configuration in sniyaml
   can flip between enabling  or not

 expected behavior
when  is installed the sniyaml setting should be  truefalse

 steps to reproduce
verify with your client of choice if  is working or not depending on the setting youd like

notes

  without sniyaml  enabled by default
  with sniyaml  disabled by default
  with sniyaml disabled by default and cant enable",Not_TD,TD
588," this bug report affects these traffic control components
 traffic ops

 current behavior
serversdetails requires one of the query string parameters hostname or physlocationid be specified but if neither are the error message says
json

	alerts 
		
			text missing required fields hostname or physlocationid
			level error
		
	



 expected behavior
the error message should name the actual required query string parameter hostname not hostname

 steps to reproduce
 toget kp serversdetailshostnameanything
",Not_TD,Not_TD
589," this bug report affects these traffic control components
 traffic ops

 current behavior
the statuses named offline online reported preprod and admindown are handled specially by different parts of traffic control and different parts of the code even go so far as to assume that offline online and reported exist but in fact there is no guarantee that any of the five exist at any given time

thats because you can rename them and less importantly change their descriptions
http
get  
host 
cookie mojolicious
contentlength 


  ok
contenttype applicationjson
setcookie mojolicious
transferencoding chunked

 response 
	description server is offline not active in any configuration
	id 
	lastupdated  
	name offline


http
put  
cookie mojolicious
contentlength 
contenttype applicationjson

name not offline anymore description an unhelpful or inaccurate description


  ok
contenttype applicationjson
permissionspolicy interestcohort
setcookie mojolicious
contentlength 


	alerts 
		
			text status was updated
			level success
		
	
	response 
		description an unhelpful or inaccurate description
		id 
		lastupdated  
		name not offline anymore
	



and even delete them
http
delete  
host 
cookie mojolicious
contentlength 


  ok
contenttype applicationjson
transferencoding chunked
setcookie mojolicious

 alerts 
	text status was deleted
	level success



 expected behavior
you shouldnt be able to get rid of things that we assume should exist that means either disallowing those operations on certain of those objects or disallowing those operations entirely ive always been hopeful that we could do away with custom statuses eliminating a server field two endpoints hundreds of lines of code two database tables and a lot of confusion and edge cases like this however that behavior is depended upon by many so we cant get rid of it without at least an alternative like the one proposed by  so if nothing else we should ensure that all valid ie only manipulated through the api traffic ops server states contain the statuses that atc requires to function at a minimum that would be reported but to avoid unexpected behavior when creating new statuses with reserved names we should also do the same with the others mentioned above",Not_TD,TD
590," this bug report affects these traffic control components
 traffic ops

 current behavior
usercurrent validates the role field and will reject requests that specify a new role with greater permissions or in old version privlevel than the users current role  but even if that validation passes its not possible to use this endpoint to change role the request will succeed but even in the response to that request the users role remains unchanged

usercurrent get requests also always show gid and uid as null even when they arent curiously it does allow the user to change these fields and the responses to put requests that do so will show the correct values subsequent get requests will show null

 expected behavior
usercurrent shouldnt show the wrong value for fields and if its intended to be able to change a users role using it then that should work if thats not intended then the field should be ignored not validated and removed from the request documentation

 steps to reproduce
put to usercurrent changing your role to anything you have permission to change it to observe that it didnt happen

put to usercurrent changing your uid and gid to anything nonnull observe that both still appear to be null in get responses

it is unknown if this is a regression or if this has just been broken forever since uid and gid have no known use and changing a users own role is rare and generally not very advisable because they can only be taking permissions away from themselves  so its possible this never worked and nobody noticed because nobody needed it to work
",Not_TD,TD
591," this bug report affects these traffic control components
 documentation

 current behavior
the documentation for users is missing property definitions for ucdn in post request bodies and changelogcount lastauthenticated and ucdn in post method responses

the documentation for usersid is missing a property definition for ucdn in get method responses and its missing property definitions for changelogcount and lastauthenticated in put method responses

the documentation for usercurrent includes a property definition in get responses for registrationsent but that property doesnt exist in get responses from that endpoint dont exist the response description for put requests lists no property definition for changelogcount lastauthenticated nor ucdn but all are present in responses the response example for that method also is missing those properties

these endpoints all also incorrectly list ucdn fields as being introduced in the nonexistent   should be 

 expected behavior
the docs should be correct

 steps to reproduce
read the docs
",Not_TD,TD
592,"
generate  ssl in traffic ops

error this site cant provide a secure connection

",Not_TD,Not_TD
593,"
generate  ssl in traffic ops

error this site cant provide a secure connection

",Not_TD,Not_TD
594,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     



 this bug report affects these traffic control components


 traffic ops


 current behavior

when making a get request  where id belongs to a profile that is not index  in the profilenames array the response will not display that server

for example if there exists a server with the profilenames
json


 profilenames 
                edgetieratscache midtieratscache
            




where the id of the edgetieratscache profile is  and the id of midtieratscache is 

if we perform a get request   we will see the server above returned in the response however
if we perform a get request   the following profile  at index  in the array that server will not be included in the response 


 expected behavior


should account for all profiles including profiles not at index  in the profilenames array

 steps to reproduce
 if the current behavior is a bug please provide the steps to reproduce and
include the applicable tc version

have a server with multiple profiles make a get request  where id belongs to the profile not at index  you will not see the server included in the response
",Not_TD,Not_TD
595,"related to  but somewhat of a bigger deal because using one endpoint can cause the other to give back a representation that cant be passed validly back to that same endpoint

 this bug report affects these traffic control components
 traffic ops

 current behavior
the fields email and fullname are not allowed to be blank missing or null in put or post requests to usersid and users respectively but are allowed to be any of those things in put requests to usercurrent so you can put your user in a state where it cant be updated via put usersid without fixing preexisting issues which could cause problems in a situation where there isnt a human around to intervene

also a put request to usercurrent because it incorrectly behaves more like a patch doesnt require other fields  role id username and tenantidtenantid whereas users does thats not as big a deal though because it leaves them unchanged when not specified

 expected behavior
our users api should make sense

 steps to reproduce
edit yourself to have a null fullname then try to update your  using a put request to users",Not_TD,TD
596," this bug report affects these traffic control components
 traffic ops

 current behavior
usercurrent validates the role field and will reject requests that specify a new role with greater permissions or in old version privlevel than the users current role  but even if that validation passes its not possible to use this endpoint to change role the request will succeed but even in the response to that request the users role remains unchanged

usercurrent get requests also always show gid and uid as null even when they arent curiously it does allow the user to change these fields and the responses to put requests that do so will show the correct values subsequent get requests will show null

 expected behavior
usercurrent shouldnt show the wrong value for fields and if its intended to be able to change a users role using it then that should work if thats not intended then the field should be ignored not validated and removed from the request documentation

 steps to reproduce
put to usercurrent changing your role to anything you have permission to change it to observe that it didnt happen

put to usercurrent changing your uid and gid to anything nonnull observe that both still appear to be null in get responses

it is unknown if this is a regression or if this has just been broken forever since uid and gid have no known use and changing a users own role is rare and generally not very advisable because they can only be taking permissions away from themselves  so its possible this never worked and nobody noticed because nobody needed it to work
",Not_TD,TD
597," this bug report affects these traffic control components
 documentation

 current behavior
the documentation for users is missing property definitions for ucdn in post request bodies and changelogcount lastauthenticated and ucdn in post method responses

the documentation for usersid is missing a property definition for ucdn in get method responses and its missing property definitions for changelogcount and lastauthenticated in put method responses

the documentation for usercurrent includes a property definition in get responses for registrationsent but that property doesnt exist in get responses from that endpoint dont exist the response description for put requests lists no property definition for changelogcount lastauthenticated nor ucdn but all are present in responses the response example for that method also is missing those properties

these endpoints all also incorrectly list ucdn fields as being introduced in the nonexistent   should be 

 expected behavior
the docs should be correct

 steps to reproduce
read the docs
",Not_TD,TD
598," this improvement request usability performance tech debt etc affects these traffic control components
 traffic ops
 documentation

 current behavior
the representations of users are different depending on the api endpoint used to view them eg usercurrent uses the field rolename to hold the name of the users role while users shows the same information in the rolename property

the current model for users api   makes some structural changes in some contexts is such that requests and responses have different shapes depending on the request method  and some fields are even renamed between requests and responses

a typescript model of users in 

typescript
export interface postrequestuser 
	 string  null
	 string  null
	city string  null
	company string  null
	confirmlocalpasswd string
	country string  null
	email string
	fullname string
	gid number  null
	id never
	lastupdated never
	localpasswd string
	newuser boolean  null
	phonenumber string  null
	postalcode string  null
	publicsshkey string  null
	registrationsent never
	role number
	rolename never
	rolename never
	stateorprovince string  null
	tenant never
	tenantid never
	tenantid number
	uid number  null
	username string


interface putrequestnotchangingpassworduser 
	 string  null
	 string  null
	city string  null
	company string  null
	confirmlocalpasswd never
	country string  null
	email string
	fullname string
	gid number  null
	id never
	lastupdated never
	localpasswd never
	newuser boolean  null
	phonenumber string  null
	postalcode string  null
	publicsshkey string  null
	registrationsent never
	role number
	rolename never
	rolename never
	stateorprovince string  null
	tenant never
	tenantid never
	tenantid number
	uid number  null
	username string


export type putrequestuser  postrequestuser  putrequestnotchangingpassworduser

interface responseuser 
	 string  null
	 string  null
	city string  null
	company string  null
	country string  null
	email string
	fullname string
	gid number  null
	id number
	lastupdated date
	newuser boolean  null
	phonenumber string  null
	postalcode string  null
	publicsshkey string  null
	registrationsent null  date
	role number
	stateorprovince null
	tenant string
	tenantid never
	tenantid number
	uid number  null
	username string


export interface putorpostresponseuser extends responseuser 
	
	  this appears only in response to post requests or to put requests where
	  the users password was changed
	 
	confirmlocalpasswd string
	rolename never
	rolename string


export interface getresponseuser extends responseuser 
	confirmlocalpasswd never
	rolename string
	rolename never


export type user  putrequestuser  postrequestuser  putorpostresponseuser  getresponseuser

export interface responsecurrentuser 
	 string  null
	 string  null
	city string  null
	company string  null
	country string  null
	email string
	fullname string
	gid number  null
	id number
	lastupdated date
	localuser boolean
	newuser boolean
	phonenumber string  null
	postalcode string  null
	publicsshkey string  null
	role number
	rolename string
	stateorprovince string  null
	tenant string
	tenantid number
	uid number  null
	username string


export interface requestcurrentuser 
	 never
	 never
	city never
	company never
	country never
	email never
	fullname never
	gid never
	id never
	lastupdated never
	localuser never
	newuser never
	phonenumber never
	postalcode never
	publicsshkey never
	role never
	rolename never
	stateorprovince never
	tenant never
	tenantid never
	uid never
	username never


export type currentuser  responsecurrentuser  requestcurrentuser





 requests use tenantid responses have tenantid
 responses from post requests and put requests where the password was changed include confirmlocalpasswd but get representations never do
 post and put responses dont include registrationsent but get requests always do
 users never shows localuser but usercurrent always does
 post and put requests allow newuser to be null but thats actually not allowed in the database and get requests will always show an actual boolean value plus if newuser was null in a post or put to users it will be null in the response but if it was null in a put to usercurrent the response will properly show false like a subsequent get
 put to usercurrent doesnt require any fields not even those required by post and put requests to users making it nonidempotent in violation of the http spec
 put to usercurrent literally doesnt work at all see  

and then of course we have the pervasive issue where things are allowed to be missing from the request as a synonym for null but thats more an issue just because in tsjs undefined and null are different but go makes no such distinction without jumping through some encodingjsonrawmessage hoops

 new behavior
users should be represented consistently in a single way throughout the api
",Not_TD,TD
599," this bug report affects these traffic control components
 traffic ops

 current behavior
get apiversiondeliveryservicesidhealth returns no info if the delivery service uses a topology

json
 response 
  totaloffline 
  totalonline 
  cachegroups 



 expected behavior
when a delivery service uses a topology it still should have a total for all online and offline caches as well as totals for each cache group employed by the topology such as this

json
 response 
  totaloffline 
  totalonline 
  cachegroups 
    
      offline 
      online 
      name usflsarasota
    
    
      offline 
      online 
      name usilchicago
    
  



 steps to reproduce
 assign servers directly to a delivery service
 get apiversiondeliveryservicesidhealth and observe the onlineoffline counts total and per cache group
 assign a topology to the delivery service
 get apiversiondeliveryservicesidhealth and observe no onlineoffline counts total and per cache group

",Not_TD,TD
600,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     



 this bug report affects these traffic control components


 traffic ops

 current behavior


this is a very specific scenario currently it works as such

there must exist an active mso delivery service with an origin server assigned must have the status online or reported
if you update the status of the origin to admindown this should result in a  making sure all the other fields are the exact same

http
  conflict
contenttype applicationjson
transferencoding chunked

    alerts 
        
            text setting server status to admindown would leave active delivery service  with no online or reported org servers
            level error
        
    



however if you change the profilenames replacing the previous profile to another you will get the same result but that server will no longer exist in any get requests however the server is still in the db

this only happens if you remove the previous profilename adding additional profiles will not create this issue 

the only get request that still shows that the previous servers exist is 

 expected behavior


server should be appearing in any and all valid get requests

 steps to reproduce
 if the current behavior is a bug please provide the steps to reproduce and
include the applicable tc version


there must exist an active mso delivery service with an origin server assigned must have the status online or reported
if you update the status of the origin to admindown this should result in a  making sure all the other fields are the exact same update the profilenames to something other than the current profile",Not_TD,Not_TD
601,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     



 this improvement request usability performance tech debt etc affects these traffic control components

 traffic control cache config  formerly ort
 traffic ops
 traffic portal

 current behavior

currently we can set a max origin value on a per ds basis this then gets spread across the last tier of all caches assigned to a delivery service however this currently does not work in instances where we are using topologies but have a localized origin ie say you have multiple services each covering a different region of the us but are using a topology that is just allonetier so that you can have failover this calculation for max origin will then include every server on that topology instead of just ones localized to a cache group for that region drastically reducing the max origin count

 new behavior

i suggest adding some sort of toggle on a ds with the max origins to indicate that the origin server is localized for one specific area then we would also need  changes to understand that toggle and know to calculate the max origin based on cache group instead of topology wide
",Not_TD,TD
602," this bug report affects these traffic control components
none

 current behavior
if a binary already exists at trafficopsappdbadmin the traffic ops service of the developer environment will fail to start

logs


attaching to 
         no response
       waiting for db on 
         accepting connections
       make trafficopsappdbadmin is up to date
       error relocating rootgosrcgithubcomapachetrafficcontroltrafficopsappdbadmin vfprintfchk symbol not found
       error relocating rootgosrcgithubcomapachetrafficcontroltrafficopsappdbadmin fprintfchk symbol not found
       error on line  of rootgosrcgithubcomapachetrafficcontroldevtrafficopsrunsh




 expected behavior
the success of the developer environment should not depend on the build state of the project

 steps to reproduce
 source devatcdevsh  atc stop  atc start trafficops  dockercompose logs f trafficops
",Not_TD,TD
603,"

 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     


 this bug report affects these traffic control components

 traffic ops  tests

 current behavior

githubcomapachetrafficcontroltrafficopstrafficopsgolangdeliveryservicetestaddhealth usually passes but sometimes fails
go
 fail testaddhealth 
 expected  to have  online and  offline caches but got  online and  offline instead
fail


 expected behavior

all unit tests should always pass

 steps to reproduce
 if the current behavior is a bug please provide the steps to reproduce and
include the applicable tc version

shell
cd trafficopstrafficopsgolangdeliveryservice
go test c

for i   i   i do
  deliveryservicetest   failures 
done
echo failed failures times out of i


example output click to expandsummary

go
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
 fail testaddhealth 
 expected  to have  online and  offline caches but got  online and  offline instead
fail
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
 fail testaddhealth 
 expected  to have  online and  offline caches but got  online and  offline instead
fail
pass
pass
pass
pass
 fail testaddhealth 
 expected  to have  online and  offline caches but got  online and  offline instead
fail
 fail testaddhealth 
 expected  to have  online and  offline caches but got  online and  offline instead
fail
pass
pass
pass
 fail testaddhealth 
 expected  to have  online and  offline caches but got  online and  offline instead
fail
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
 fail testaddhealth 
 expected  to have  online and  offline caches but got  online and  offline instead
fail
 fail testaddhealth 
 expected  to have  online and  offline caches but got  online and  offline instead
fail
pass
 fail testaddhealth 
 expected  to have  online and  offline caches but got  online and  offline instead
fail
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
 fail testaddhealth 
 expected  to have  online and  offline caches but got  online and  offline instead
fail
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
pass
 fail testaddhealth 
 expected  to have  online and  offline caches but got  online and  offline instead
fail
pass
pass
pass
pass
pass
pass
pass
pass

",Not_TD,Not_TD
604,"
 stop 
if this issue identifies a security vulnerability do not submit it instead contact
the apache traffic control security team at securitytrafficcontrolapacheorg and follow the
guidelines at  regarding vulnerability disclosure

 for support questions use the trafficcontrol channel on the asf slack 
or the traffic control users mailing list send an email to userssubscribetrafficcontrolapacheorg to subscribe
 before submitting please search github for a similar issue or pr
     
     



 this improvement request usability performance tech debt etc affects these traffic control components

 traffic control cache config  formerly ort

 current behavior

right now  will only enforce config file ownergroup settings when the file is written because of a change if for some reason the ownergroup is changed it will not be set back until the file contents change and is updated 

 new behavior

 diff will flag the file for replacement if not owned by ats or not a member of the ats group 
",Not_TD,Not_TD
